ProccessID, countOfDetection, Time(ms)
1, 1, 13377  
1, 1, 13307  
1, 1, 13311  
1, 1, 13392  
1, 1, 13263  
1, 1, 13282  
1, 1, 13304  
1, 1, 13224  
1, 1, 13254  
1, 1, 13320  
1, 1, 14627  
1, 1, 14959  
1, 1, 13229  
1, 1, 13236  
1, 1, 13471  
1, 1, 13528  
1, 1, 13371  
1, 1, 13261  
1, 1, 13448  
1, 1, 13372  
1, 1, 13339  
1, 1, 13399  
1, 1, 13332  
1, 1, 13272  
1, 1, 13459  
1, 1, 18016  
1, 1, 14619  
1, 1, 17837  
1, 1, 13202  
1, 1, 13247  
1, 1, 13281  
1, 1, 13259  
1, 1, 13228  
1, 1, 13266  
1, 1, 13353  
1, 1, 13274  
1, 1, 13266  
1, 1, 13244  
1, 1, 13399  
1, 1, 13266  
1, 1, 13258  
1, 1, 13469  
1, 1, 13381  
1, 1, 13245  
1, 1, 13219  
1, 1, 13429  
1, 1, 14850  
1, 1, 18743  
1, 1, 13332  
1, 1, 13332  
1, 1, 13378  
ProccessID, countOfDetection, Time(ms)
1, 1, 93423  
1, 1, 14006  
1, 1, 14028  
1, 1, 14077  
1, 1, 14338  
1, 1, 13964  
1, 1, 14008  
1, 1, 14000  
1, 1, 14186  
1, 1, 13981  
1, 1, 13991  
1, 1, 14053  
1, 1, 13586  
1, 1, 13644  
1, 1, 13252  
1, 1, 18669  
1, 1, 17266  
1, 1, 13212  
1, 1, 13274  
1, 1, 13279  
1, 1, 13257  
1, 1, 13334  
1, 1, 13348  
1, 1, 13290  
1, 1, 8875  
1, 1, 8753  
1, 1, 8699  
1, 1, 8739  
1, 1, 8819  
1, 1, 8785  
1, 1, 8784  
1, 1, 8692  
1, 1, 8776  
1, 1, 8780  
1, 1, 8750  
1, 1, 8850  
1, 1, 8763  
1, 1, 8700  
1, 1, 8736  
ProccessID, countOfDetection, Time(ms)
1, 1, 93192  
1, 1, 17369  
1, 1, 18375  
1, 1, 17783  
1, 1, 18857  
1, 1, 18279  
1, 1, 17688  
1, 1, 18930  
1, 1, 18550  
1, 1, 17668  
1, 1, 18533  
1, 1, 18321  
1, 1, 17663  
1, 1, 13626  
1, 1, 15391  
1, 1, 35619  
1, 1, 46052  
1, 1, 29545  
1, 1, 48021  
1, 1, 27397  
1, 1, 24391  
1, 1, 28520  
1, 1, 19343  
1, 1, 21021  
1, 1, 16667  
1, 1, 15241  
1, 1, 16373  
1, 1, 13884  
1, 1, 14295  
1, 1, 14413  
1, 1, 12086  
1, 1, 13227  
1, 1, 11235  
1, 1, 11163  
1, 1, 13101  
1, 1, 12310  
1, 1, 12518  
1, 1, 12281  
1, 1, 13779  
1, 1, 13002  
1, 1, 12234  
1, 1, 12814  
1, 1, 13053  
1, 1, 8770  
1, 1, 8744  
1, 1, 9788  
1, 1, 9475  
1, 1, 24031  
1, 1, 16038  
1, 1, 27121  
1, 1, 28543  
1, 1, 23403  
1, 1, 20703  
1, 1, 22465  
1, 1, 24983  
1, 1, 18501  
1, 1, 22846  
1, 1, 17161  
1, 1, 18793  
1, 1, 22909  
1, 1, 18242  
1, 1, 19281  
1, 1, 21279  
1, 1, 16996  
1, 1, 16166  
1, 1, 29409  
1, 1, 21128  
1, 1, 19441  
1, 1, 25281  
1, 1, 32940  
1, 1, 21161  
1, 1, 17321  
1, 1, 23518  
1, 1, 24606  
1, 1, 24414  
1, 1, 50513  
1, 1, 16493  
1, 1, 32298  
1, 1, 27003  
1, 1, 24611  
1, 1, 28294  
1, 1, 24546  
1, 1, 24258  
1, 1, 24043  
1, 1, 31439  
1, 1, 26940  
1, 1, 28726  
1, 1, 27827  
1, 1, 24365  
1, 1, 24648  
1, 1, 23858  
1, 1, 18879  
1, 1, 21758  
1, 1, 26724  
1, 1, 32321  
1, 1, 19136  
1, 1, 26041  
1, 1, 22972  
1, 1, 20588  
1, 1, 28938  
1, 1, 26712  
1, 1, 36670  
1, 1, 26255  
1, 1, 20101  
1, 1, 18966  
1, 1, 19370  
1, 1, 18311  
1, 1, 19746  
1, 1, 19169  
1, 1, 19066  
1, 1, 19031  
1, 1, 19623  
1, 1, 18965  
1, 1, 24487  
1, 1, 22121  
1, 1, 19654  
1, 1, 23949  
1, 1, 28610  
1, 1, 30074  
1, 1, 35436  
1, 1, 42905  
1, 1, 37153  
1, 1, 44542  
1, 1, 44151  
1, 1, 43950  
1, 1, 33124  
1, 1, 37165  
1, 1, 30137  
1, 1, 42286  
1, 1, 35718  
1, 1, 40221  
1, 1, 19265  
1, 1, 29975  
1, 1, 24940  
1, 1, 26172  
1, 1, 20837  
1, 1, 25784  
1, 1, 19076  
1, 1, 19156  
1, 1, 25723  
1, 1, 24962  
1, 1, 24093  
1, 1, 27266  
1, 1, 23251  
1, 1, 23402  
1, 1, 24108  
1, 1, 23955  
1, 1, 24364  
1, 1, 24002  
1, 1, 24819  
1, 1, 30317  
1, 1, 27697  
1, 1, 24598  
1, 1, 23672  
1, 1, 24485  
1, 1, 25276  
1, 1, 29649  
1, 1, 24105  
1, 1, 24295  
1, 1, 24058  
1, 1, 24886  
1, 1, 23463  
1, 1, 24822  
1, 1, 24163  
1, 1, 24832  
1, 1, 23907  
1, 1, 23778  
1, 1, 25004  
1, 1, 29709  
1, 1, 24833  
1, 1, 24714  
1, 1, 24758  
1, 1, 24054  
1, 1, 24012  
1, 1, 24242  
1, 1, 24684  
1, 1, 23689  
1, 1, 30232  
1, 1, 23949  
1, 1, 24571  
1, 1, 24913  
1, 1, 24331  
1, 1, 25607  
1, 1, 42072  
1, 1, 67124  
1, 1, 75449  
1, 1, 58467  
1, 1, 36434  
1, 1, 43360  
1, 1, 41500  
1, 1, 31923  
1, 1, 29263  
1, 1, 23986  
1, 1, 24088  
1, 1, 24168  
1, 1, 23975  
1, 1, 30188  
1, 1, 27957  
1, 1, 23886  
1, 1, 24186  
1, 1, 24765  
1, 1, 23865  
1, 1, 27491  
1, 1, 24168  
1, 1, 24359  
1, 1, 23540  
1, 1, 24422  
1, 1, 24236  
1, 1, 25180  
1, 1, 27193  
1, 1, 24407  
1, 1, 28600  
1, 1, 24249  
1, 1, 28804  
1, 1, 30929  
1, 1, 23873  
1, 1, 24101  
1, 1, 24888  
1, 1, 28366  
1, 1, 29086  
1, 1, 24483  
1, 1, 24464  
1, 1, 24401  
1, 1, 28347  
1, 1, 24039  
1, 1, 23954  
1, 1, 23941  
1, 1, 26686  
1, 1, 24110  
1, 1, 24399  
1, 1, 28823  
1, 1, 28963  
1, 1, 24393  
1, 1, 23912  
1, 1, 24399  
1, 1, 24576  
1, 1, 24320  
1, 1, 23779  
1, 1, 24063  
1, 1, 23942  
1, 1, 23905  
1, 1, 24447  
1, 1, 24647  
1, 1, 23999  
1, 1, 24961  
1, 1, 36067  
1, 1, 24992  
1, 1, 24218  
1, 1, 29866  
1, 1, 30203  
1, 1, 24806  
1, 1, 24320  
1, 1, 24480  
1, 1, 23357  
1, 1, 23232  
1, 1, 30634  
1, 1, 26357  
1, 1, 23609  
1, 1, 22602  
1, 1, 23096  
1, 1, 24011  
1, 1, 15635  
1, 1, 28506  
1, 1, 17446  
1, 1, 29287  
1, 1, 24085  
1, 1, 35469  
1, 1, 25618  
1, 1, 37230  
1, 1, 24921  
1, 1, 23390  
1, 1, 24464  
1, 1, 23761  
1, 1, 23847  
1, 1, 24477  
1, 1, 25799  
1, 1, 27023  
1, 1, 24115  
1, 1, 23393  
1, 1, 23872  
1, 1, 23860  
1, 1, 23875  
1, 1, 23734  
1, 1, 35316  
1, 1, 23547  
1, 1, 24132  
1, 1, 23985  
1, 1, 24148  
1, 1, 23755  
1, 1, 24190  
1, 1, 23845  
1, 1, 23258  
1, 1, 23901  
1, 1, 23990  
1, 1, 23758  
1, 1, 23502  
1, 1, 24195  
1, 1, 36460  
1, 1, 18609  
1, 1, 23981  
1, 1, 28857  
1, 1, 30942  
1, 1, 23807  
1, 1, 23918  
1, 1, 23840  
1, 1, 24316  
1, 1, 23744  
1, 1, 24082  
1, 1, 23849  
1, 1, 23997  
1, 1, 24145  
1, 1, 24206  
1, 1, 24119  
1, 1, 24266  
1, 1, 23717  
1, 1, 23984  
1, 1, 24383  
1, 1, 23880  
1, 0, 46121  
1, 0, 20295  
1, 0, 24248  
1, 0, 23274  
1, 0, 23450  
1, 0, 18778  
1, 0, 19092  
1, 0, 18265  
1, 0, 23891  
1, 0, 23786  
1, 0, 23474  
1, 0, 23942  
1, 0, 23942  
1, 0, 24260  
1, 0, 24121  
1, 0, 24233  
1, 0, 23907  
1, 0, 23474  
1, 0, 28821  
1, 0, 29394  
1, 0, 25073  
1, 0, 25161  
1, 0, 27388  
1, 0, 23916  
1, 0, 23797  
1, 0, 23807  
1, 1, 24067  
1, 1, 24028  
1, 1, 24307  
1, 1, 23462  
1, 1, 24032  
1, 1, 24294  
1, 1, 23931  
1, 1, 23898  
1, 1, 23935  
1, 1, 24076  
1, 1, 30090  
1, 1, 25635  
1, 0, 23743  
1, 0, 29695  
1, 0, 23717  
1, 0, 23672  
1, 0, 23761  
1, 0, 34922  
1, 0, 20770  
1, 0, 24028  
1, 0, 23586  
1, 0, 24042  
1, 0, 23681  
1, 0, 23904  
1, 0, 23806  
1, 0, 23532  
1, 0, 24207  
1, 0, 23641  
1, 0, 31590  
1, 0, 28923  
1, 0, 24095  
1, 0, 23976  
1, 0, 23637  
1, 0, 23395  
1, 0, 24980  
1, 1, 15650  
1, 1, 20759  
1, 1, 22736  
1, 1, 24885  
1, 0, 35759  
1, 0, 30289  
1, 0, 30034  
1, 0, 29937  
1, 1, 30909  
1, 1, 30256  
1, 1, 38880  
1, 1, 31102  
1, 1, 30512  
1, 1, 30299  
1, 1, 30278  
1, 1, 31524  
1, 1, 31006  
1, 1, 30556  
1, 1, 30973  
1, 1, 31443  
1, 1, 32406  
1, 1, 35798  
1, 1, 30868  
1, 1, 35640  
1, 1, 36089  
1, 1, 31046  
1, 1, 30539  
1, 1, 30850  
1, 1, 30614  
1, 1, 30769  
1, 1, 30344  
1, 1, 30686  
1, 1, 35376  
1, 1, 28059  
1, 1, 24164  
1, 1, 26883  
1, 1, 23867  
1, 1, 24099  
1, 1, 30617  
1, 1, 31617  
1, 1, 23636  
1, 1, 24022  
1, 1, 25338  
1, 1, 26805  
1, 1, 23827  
1, 1, 23857  
1, 1, 24607  
1, 1, 23808  
1, 1, 23820  
1, 1, 23716  
1, 1, 25111  
1, 1, 25837  
1, 1, 22537  
1, 1, 33376  
1, 1, 22785  
1, 1, 24042  
1, 1, 37788  
1, 1, 21840  
1, 1, 22727  
1, 1, 23864  
1, 1, 23009  
1, 1, 23622  
1, 1, 23228  
1, 1, 18340  
1, 1, 18318  
1, 1, 18645  
1, 1, 18460  
1, 1, 23808  
1, 1, 23999  
1, 1, 24092  
1, 1, 24001  
1, 1, 23858  
1, 1, 33184  
1, 1, 20679  
1, 1, 26529  
1, 1, 36310  
1, 1, 22960  
1, 1, 23942  
1, 1, 23264  
1, 1, 24383  
1, 1, 24691  
1, 1, 24384  
1, 1, 24051  
1, 1, 23516  
1, 1, 23968  
1, 1, 24047  
1, 1, 23739  
1, 1, 24326  
1, 1, 27652  
1, 1, 31195  
1, 1, 27727  
1, 1, 22969  
1, 1, 28185  
1, 1, 30114  
1, 1, 20379  
1, 1, 22898  
1, 1, 24149  
1, 1, 25113  
1, 1, 24887  
1, 1, 23145  
1, 1, 25216  
1, 1, 23885  
1, 1, 25416  
1, 1, 23827  
1, 1, 27626  
1, 1, 36574  
1, 1, 29144  
1, 1, 35004  
1, 1, 52867  
1, 1, 39195  
1, 1, 40790  
1, 1, 38329  
1, 1, 37229  
1, 1, 33137  
1, 1, 34024  
1, 1, 38787  
1, 1, 39474  
1, 1, 37210  
1, 1, 30384  
1, 1, 33691  
1, 1, 50219  
1, 1, 29010  
1, 1, 40803  
1, 1, 41339  
1, 1, 39797  
1, 1, 40579  
1, 1, 41070  
1, 1, 39769  
1, 1, 37272  
1, 1, 29196  
1, 1, 35907  
1, 1, 37905  
1, 1, 48029  
1, 1, 41687  
1, 1, 24139  
1, 1, 30930  
1, 1, 35534  
1, 1, 34444  
1, 1, 36927  
1, 1, 38464  
1, 1, 36100  
1, 1, 38818  
1, 1, 22627  
1, 1, 35868  
1, 1, 36538  
1, 1, 49018  
1, 1, 42219  
1, 1, 39462  
1, 1, 39244  
1, 1, 33439  
1, 1, 30678  
1, 1, 33948  
1, 1, 39910  
1, 1, 32226  
1, 1, 29411  
1, 1, 35047  
1, 1, 34054  
1, 1, 38463  
1, 1, 31700  
1, 1, 38278  
1, 1, 36107  
1, 1, 30328  
1, 1, 29924  
1, 1, 33515  
1, 1, 38088  
1, 1, 33378  
1, 1, 38551  
1, 1, 37958  
1, 1, 34573  
1, 1, 37278  
1, 1, 36966  
1, 1, 36294  
1, 1, 36314  
1, 1, 35506  
1, 1, 37111  
1, 1, 32501  
1, 1, 35268  
1, 1, 35824  
1, 1, 31603  
1, 1, 36209  
1, 1, 35814  
1, 1, 37061  
1, 1, 29774  
1, 1, 36947  
1, 1, 40184  
1, 1, 38730  
1, 1, 38625  
1, 1, 42336  
1, 1, 40280  
1, 1, 40930  
1, 1, 40499  
1, 1, 41022  
1, 1, 40742  
1, 1, 38893  
1, 1, 46372  
1, 1, 45891  
1, 1, 47588  
1, 1, 40814  
1, 1, 40615  
1, 1, 34821  
1, 1, 40669  
1, 1, 38583  
1, 1, 38878  
1, 1, 40063  
1, 1, 38997  
1, 1, 43565  
1, 1, 43405  
1, 1, 41035  
1, 1, 38780  
1, 1, 38818  
1, 1, 43920  
1, 1, 39779  
1, 1, 39279  
1, 1, 39058  
1, 1, 39591  
1, 1, 29900  
1, 1, 33322  
1, 1, 45765  
1, 1, 42309  
1, 1, 43854  
1, 1, 41230  
1, 1, 44510  
1, 1, 41410  
1, 1, 46224  
1, 1, 40686  
1, 1, 40683  
1, 1, 39839  
1, 1, 29056  
1, 1, 40817  
1, 1, 41183  
1, 1, 43946  
1, 1, 39741  
1, 1, 43543  
1, 1, 45116  
1, 1, 37931  
1, 1, 41004  
1, 1, 40713  
1, 1, 45091  
1, 1, 38458  
1, 1, 51805  
1, 1, 45364  
1, 1, 45716  
1, 1, 43222  
1, 1, 39851  
1, 1, 38236  
1, 1, 41010  
1, 1, 39463  
1, 1, 45036  
1, 1, 38665  
1, 1, 37557  
1, 1, 55374  
1, 1, 46274  
1, 1, 40266  
1, 1, 37572  
1, 1, 37924  
1, 1, 48913  
1, 1, 42528  
1, 1, 50762  
1, 1, 49975  
1, 1, 41205  
1, 1, 48113  
1, 1, 58253  
1, 1, 41524  
1, 1, 39991  
1, 1, 47539  
1, 1, 43805  
1, 1, 42415  
1, 1, 37507  
1, 1, 48381  
1, 1, 47667  
1, 1, 53032  
1, 1, 46533  
1, 1, 37676  
1, 1, 38831  
1, 1, 44686  
1, 1, 43362  
1, 1, 49254  
1, 1, 43594  
1, 1, 44275  
1, 1, 42516  
1, 1, 59508  
1, 1, 42155  
1, 1, 47870  
1, 1, 48649  
1, 1, 36818  
1, 1, 40539  
1, 1, 56904  
1, 1, 51329  
1, 1, 41837  
1, 1, 53687  
1, 1, 41493  
1, 1, 37268  
1, 1, 47137  
1, 1, 43546  
1, 1, 44376  
1, 1, 48929  
1, 1, 42465  
1, 1, 45489  
1, 1, 47382  
1, 1, 58091  
1, 1, 49256  
1, 1, 40760  
1, 1, 36293  
1, 1, 48023  
1, 1, 42848  
1, 1, 40261  
1, 1, 42758  
1, 1, 43236  
1, 1, 40297  
1, 1, 50892  
1, 1, 43283  
1, 1, 35886  
1, 1, 41153  
1, 1, 44545  
1, 1, 44128  
1, 1, 44101  
1, 1, 38946  
1, 1, 49950  
1, 1, 50709  
1, 1, 47086  
1, 1, 46555  
1, 1, 49464  
1, 1, 38081  
1, 1, 38642  
1, 1, 48248  
1, 1, 44595  
1, 1, 44426  
1, 1, 40357  
1, 1, 50218  
1, 1, 53762  
1, 1, 38514  
1, 1, 40133  
1, 1, 48919  
1, 1, 43056  
1, 1, 46957  
1, 1, 39650  
1, 1, 47023  
1, 1, 36321  
1, 1, 36052  
1, 1, 48905  
1, 1, 50454  
1, 1, 36538  
1, 1, 37961  
1, 1, 40017  
1, 1, 37847  
1, 1, 37938  
1, 1, 47607  
1, 1, 38046  
1, 1, 44185  
1, 1, 43387  
1, 1, 62883  
1, 1, 38851  
1, 1, 38006  
1, 1, 43391  
1, 1, 40595  
1, 1, 29371  
1, 1, 28478  
1, 1, 33156  
1, 1, 26862  
1, 1, 37580  
1, 1, 35119  
1, 1, 37432  
1, 1, 51328  
1, 1, 36792  
1, 1, 42553  
1, 1, 36424  
1, 1, 41339  
1, 1, 39533  
1, 1, 30078  
1, 1, 37997  
1, 1, 40560  
1, 1, 38444  
1, 1, 50443  
1, 1, 42831  
1, 1, 43245  
1, 1, 24418  
1, 1, 17669  
1, 1, 17196  
1, 1, 23983  
1, 1, 18544  
1, 1, 12146  
1, 1, 19003  
1, 1, 10960  
1, 1, 43526  
1, 1, 43237  
1, 1, 46091  
1, 1, 38261  
1, 1, 39398  
1, 1, 32726  
1, 1, 41611  
1, 1, 35432  
1, 1, 41804  
1, 1, 37479  
1, 1, 37881  
1, 1, 32381  
1, 1, 30672  
1, 1, 39284  
1, 1, 36256  
1, 1, 31421  
1, 1, 39447  
1, 1, 42581  
1, 1, 43242  
1, 1, 37099  
1, 1, 42806  
1, 1, 45776  
1, 1, 36785  
1, 1, 39388  
1, 0, 50122  
1, 0, 42087  
1, 1, 21236  
1, 0, 40678  
1, 0, 41367  
1, 0, 45373  
1, 0, 42638  
1, 0, 34366  
1, 0, 49271  
1, 0, 47994  
1, 0, 37414  
1, 0, 39808  
1, 0, 36859  
1, 0, 43050  
1, 1, 25732  
1, 0, 23044  
1, 0, 46838  
1, 0, 40858  
1, 0, 34552  
1, 0, 33933  
1, 0, 32737  
1, 0, 33574  
1, 0, 23203  
1, 0, 42841  
1, 0, 47307  
1, 0, 41206  
1, 0, 40609  
1, 0, 41792  
1, 0, 56309  
1, 0, 38614  
1, 0, 41654  
1, 0, 39921  
1, 0, 45497  
1, 0, 36282  
1, 0, 48401  
1, 0, 39732  
1, 0, 41525  
1, 0, 46528  
1, 1, 58743  
1, 1, 46340  
1, 1, 37807  
1, 1, 36747  
1, 1, 36333  
1, 1, 45445  
1, 1, 41137  
1, 1, 43528  
1, 1, 45095  
1, 1, 43029  
1, 1, 41627  
1, 1, 46698  
1, 1, 49506  
1, 1, 40417  
1, 1, 42206  
1, 1, 48936  
1, 1, 42898  
1, 1, 33904  
1, 1, 46388  
1, 1, 47774  
1, 1, 58341  
1, 1, 50635  
1, 1, 37251  
1, 1, 42815  
1, 1, 36990  
1, 1, 42814  
1, 1, 40462  
1, 1, 42606  
1, 1, 44606  
1, 1, 34921  
1, 1, 39070  
1, 1, 43618  
1, 1, 48243  
1, 1, 39201  
1, 1, 42769  
1, 1, 43026  
1, 1, 35640  
1, 1, 36649  
1, 1, 17920  
1, 1, 20372  
1, 1, 24002  
1, 1, 13197  
1, 1, 21326  
1, 1, 30348  
1, 1, 38190  
1, 1, 56492  
1, 1, 36211  
1, 1, 40775  
1, 1, 44947  
1, 1, 33821  
1, 1, 43948  
1, 1, 42181  
1, 1, 45399  
1, 1, 53659  
1, 1, 45516  
1, 1, 49769  
1, 1, 41051  
1, 1, 41928  
1, 1, 41414  
1, 1, 40991  
1, 1, 40017  
1, 1, 40738  
1, 1, 36924  
1, 1, 39734  
1, 1, 39843  
1, 1, 50716  
1, 1, 51186  
1, 1, 33999  
1, 1, 30136  
1, 1, 38313  
1, 1, 37156  
1, 1, 42146  
1, 1, 38037  
1, 1, 36184  
1, 1, 41196  
1, 1, 40911  
1, 1, 45735  
1, 1, 51813  
1, 1, 21221  
1, 1, 38662  
1, 1, 38636  
1, 1, 45466  
1, 1, 42231  
1, 1, 41405  
1, 1, 52140  
1, 1, 41513  
1, 1, 40447  
1, 1, 31993  
1, 1, 56791  
1, 1, 37268  
1, 1, 38398  
1, 1, 42704  
1, 1, 25437  
1, 1, 46032  
1, 1, 47715  
1, 1, 38474  
1, 1, 46034  
1, 1, 36917  
1, 1, 50509  
1, 1, 34023  
1, 1, 36894  
1, 1, 39331  
1, 1, 40943  
1, 1, 38759  
1, 1, 36757  
1, 1, 39902  
1, 1, 31525  
1, 1, 21304  
1, 1, 20845  
1, 1, 32282  
1, 1, 28163  
1, 1, 59711  
1, 1, 24578  
1, 1, 43149  
1, 1, 44800  
1, 1, 33099  
1, 1, 37903  
1, 1, 48742  
1, 1, 42950  
1, 1, 47177  
1, 1, 37740  
1, 1, 48833  
1, 1, 56058  
1, 1, 42954  
1, 1, 40687  
1, 1, 38155  
1, 1, 36444  
1, 1, 24401  
1, 1, 20657  
1, 1, 12977  
1, 1, 43708  
1, 1, 43114  
1, 1, 45691  
1, 1, 42215  
1, 1, 50113  
1, 1, 44794  
1, 1, 38839  
1, 1, 41855  
1, 1, 50664  
1, 1, 30006  
1, 1, 39586  
1, 1, 31937  
1, 1, 55894  
1, 1, 43344  
1, 1, 48679  
1, 1, 43980  
1, 1, 42376  
1, 1, 39625  
1, 1, 43229  
1, 1, 42624  
1, 1, 39671  
1, 1, 31920  
1, 1, 37965  
1, 1, 36667  
1, 1, 36640  
1, 1, 41135  
1, 1, 44272  
1, 1, 36065  
1, 1, 36239  
1, 1, 42583  
1, 1, 39029  
1, 1, 14860  
1, 1, 16302  
1, 1, 13703  
1, 1, 18092  
1, 1, 15104  
1, 1, 17135  
1, 1, 22083  
1, 1, 21189  
1, 1, 21735  
1, 1, 39888  
1, 1, 33100  
1, 1, 34315  
1, 1, 39319  
1, 1, 39871  
1, 1, 39238  
1, 0, 31238  
1, 0, 34236  
1, 0, 42134  
1, 0, 36179  
1, 0, 28306  
1, 0, 35359  
1, 0, 42735  
1, 0, 29486  
1, 0, 42709  
1, 0, 37587  
1, 0, 40304  
1, 0, 41586  
1, 0, 33565  
1, 0, 33656  
1, 0, 35550  
1, 0, 39418  
1, 0, 37969  
1, 0, 38305  
1, 0, 35378  
1, 0, 29202  
1, 0, 46089  
1, 0, 41518  
1, 0, 41455  
1, 0, 33794  
1, 0, 31812  
1, 0, 37554  
1, 0, 36119  
1, 0, 38108  
1, 0, 39436  
1, 1, 28820  
1, 1, 28362  
1, 1, 30551  
1, 1, 33936  
1, 1, 34420  
1, 1, 32917  
1, 1, 31177  
1, 1, 34610  
1, 1, 36233  
1, 1, 29056  
1, 1, 40125  
1, 1, 41563  
1, 1, 33024  
1, 1, 30114  
1, 1, 36555  
1, 1, 42754  
1, 1, 42473  
1, 1, 41454  
1, 1, 30443  
1, 1, 36164  
1, 1, 37082  
1, 1, 38273  
1, 1, 30816  
1, 1, 32519  
1, 1, 41620  
1, 1, 40253  
1, 1, 40690  
1, 1, 34838  
1, 1, 31551  
1, 1, 41247  
1, 1, 41271  
1, 1, 38933  
1, 1, 37977  
1, 1, 38850  
1, 1, 41573  
1, 1, 34143  
1, 1, 35120  
1, 1, 39907  
1, 1, 36393  
1, 1, 38671  
1, 1, 39651  
1, 1, 49352  
1, 1, 37803  
1, 1, 37903  
1, 1, 33588  
1, 1, 41545  
1, 1, 36601  
1, 1, 42511  
1, 1, 36210  
1, 1, 29318  
1, 1, 35553  
1, 1, 36167  
1, 1, 35586  
1, 1, 42728  
1, 1, 40583  
1, 1, 38873  
1, 1, 40399  
1, 1, 35833  
1, 1, 37920  
1, 1, 41532  
1, 1, 35730  
1, 1, 40109  
1, 1, 39612  
1, 1, 39215  
1, 1, 47778  
1, 1, 38377  
1, 1, 31217  
1, 1, 34649  
1, 1, 39447  
1, 1, 38227  
1, 1, 41488  
1, 1, 32848  
1, 1, 39097  
1, 1, 31453  
1, 1, 40452  
1, 1, 40499  
1, 1, 42051  
1, 1, 37487  
1, 1, 33570  
1, 1, 39364  
1, 1, 42611  
1, 1, 37265  
1, 1, 29296  
1, 1, 38693  
1, 1, 35371  
1, 1, 39161  
1, 1, 41208  
1, 1, 42356  
1, 1, 48737  
1, 1, 46165  
1, 1, 40598  
1, 1, 43754  
1, 1, 44774  
1, 1, 41961  
1, 1, 39842  
1, 1, 27719  
1, 1, 34271  
1, 1, 41708  
1, 1, 40842  
1, 1, 47782  
1, 1, 47805  
1, 1, 38850  
1, 1, 33743  
1, 1, 32488  
1, 1, 33236  
1, 1, 39434  
1, 1, 35019  
1, 1, 35202  
1, 1, 28079  
1, 1, 38806  
1, 1, 40412  
1, 1, 39404  
1, 1, 48700  
1, 1, 41943  
1, 1, 33908  
1, 1, 41503  
1, 1, 41627  
1, 1, 40354  
1, 1, 39548  
1, 1, 38890  
1, 1, 42673  
1, 1, 39267  
1, 1, 29124  
1, 1, 48369  
1, 1, 40643  
1, 1, 33205  
1, 1, 32856  
1, 1, 30564  
1, 1, 38430  
1, 1, 39037  
1, 1, 40841  
1, 1, 15539  
1, 1, 18677  
1, 1, 18979  
1, 1, 21687  
1, 1, 22522  
1, 1, 16140  
1, 1, 37656  
1, 1, 53737  
1, 1, 27552  
1, 1, 35016  
1, 1, 40912  
1, 1, 36364  
1, 1, 39326  
1, 1, 26031  
1, 1, 19565  
1, 1, 17415  
1, 1, 21280  
1, 1, 17833  
1, 1, 14004  
1, 1, 18935  
1, 1, 15122  
1, 1, 25720  
1, 1, 19768  
1, 1, 37672  
1, 1, 29512  
1, 1, 23793  
1, 1, 19323  
