ProccessID, countOfDetection, Time(ms)
1, 1, 32895  
1, 1, 47673  
1, 1, 39469  
1, 1, 39942  
1, 1, 34588  
1, 1, 24583  
1, 1, 28569  
1, 1, 26903  
1, 1, 26779  
1, 1, 37153  
1, 1, 34638  
1, 1, 26228  
1, 1, 26517  
1, 1, 34994  
1, 1, 30779  
1, 1, 26879  
1, 1, 33368  
1, 1, 30916  
1, 1, 35088  
1, 1, 32915  
1, 1, 42729  
1, 1, 45575  
1, 1, 44183  
1, 1, 44941  
1, 1, 29434  
1, 1, 40866  
1, 1, 34496  
1, 1, 47517  
1, 1, 47921  
1, 1, 45048  
1, 1, 42754  
1, 1, 51622  
1, 1, 24325  
1, 1, 52495  
1, 1, 44194  
1, 1, 43238  
1, 1, 47198  
1, 1, 31109  
1, 1, 32619  
1, 1, 37023  
1, 1, 43454  
1, 1, 46589  
1, 1, 35053  
1, 1, 35109  
1, 1, 35062  
1, 1, 47096  
1, 1, 47806  
1, 1, 44972  
1, 1, 30604  
1, 1, 26665  
1, 1, 31831  
1, 1, 28245  
1, 1, 30227  
1, 1, 35983  
1, 1, 39558  
1, 1, 39049  
1, 1, 43983  
1, 1, 45332  
1, 1, 34122  
1, 1, 44058  
1, 1, 33093  
1, 1, 38378  
1, 1, 45058  
1, 1, 35972  
1, 1, 37824  
1, 1, 39470  
1, 1, 40974  
1, 1, 57624  
1, 1, 43830  
1, 1, 40680  
1, 1, 39581  
1, 1, 41668  
1, 1, 45194  
1, 1, 42915  
1, 1, 51932  
1, 1, 36938  
1, 1, 39310  
1, 1, 41035  
1, 1, 45537  
1, 1, 28422  
1, 1, 41149  
1, 1, 35857  
1, 1, 41407  
1, 1, 40568  
1, 1, 31835  
1, 1, 41997  
1, 1, 47258  
1, 1, 36349  
1, 1, 36477  
1, 1, 37934  
1, 1, 49038  
1, 1, 41933  
1, 1, 40814  
1, 1, 40380  
1, 1, 31295  
1, 1, 41440  
1, 1, 55722  
1, 1, 55517  
1, 1, 51128  
1, 1, 46946  
1, 1, 44621  
1, 1, 54292  
1, 1, 75015  
1, 1, 43708  
1, 1, 49237  
1, 1, 44006  
1, 1, 48943  
1, 1, 33321  
1, 1, 45170  
1, 1, 51757  
1, 1, 57032  
1, 1, 42563  
1, 1, 40413  
1, 1, 43322  
1, 1, 45502  
1, 1, 38655  
1, 1, 42405  
1, 1, 38802  
1, 1, 42370  
1, 1, 44798  
1, 1, 47261  
1, 1, 45231  
1, 1, 42335  
1, 1, 40482  
1, 1, 39866  
1, 1, 38321  
1, 1, 39647  
1, 1, 39851  
1, 1, 41179  
1, 1, 43087  
1, 1, 45757  
1, 1, 39388  
1, 1, 42239  
1, 1, 40278  
1, 1, 35776  
1, 1, 45916  
1, 1, 41526  
1, 1, 36741  
1, 1, 41730  
1, 1, 49251  
1, 1, 34321  
1, 1, 41028  
1, 1, 43694  
1, 1, 32557  
1, 1, 42613  
1, 1, 39651  
1, 1, 40851  
1, 1, 41932  
1, 1, 40311  
1, 1, 35708  
1, 1, 43613  
1, 1, 40027  
1, 1, 37507  
1, 1, 51566  
1, 1, 40410  
1, 1, 31920  
1, 1, 40012  
1, 1, 33719  
1, 1, 39762  
1, 1, 32578  
1, 1, 38223  
1, 1, 37345  
1, 1, 38975  
1, 1, 40656  
1, 1, 46884  
1, 1, 45976  
1, 1, 29889  
1, 1, 34281  
1, 1, 30709  
1, 1, 36734  
1, 1, 37540  
1, 1, 37610  
1, 1, 24997  
1, 1, 31131  
1, 1, 43135  
1, 1, 35239  
1, 1, 41525  
1, 1, 45659  
1, 1, 33127  
1, 1, 32087  
1, 1, 78015  
1, 1, 90900  
1, 1, 65599  
1, 1, 59193  
1, 1, 55973  
1, 1, 67500  
1, 1, 43847  
1, 1, 52339  
1, 1, 43723  
1, 1, 37612  
1, 1, 39959  
1, 1, 31720  
1, 1, 33828  
1, 1, 47600  
1, 1, 41695  
1, 1, 42712  
1, 1, 42667  
1, 1, 25731  
1, 1, 34740  
1, 1, 38242  
1, 1, 41636  
1, 1, 31169  
1, 1, 33485  
1, 1, 41524  
1, 1, 32697  
1, 1, 24469  
1, 1, 49480  
1, 1, 37567  
1, 1, 48347  
1, 1, 38743  
1, 1, 46242  
1, 1, 45979  
1, 1, 40997  
1, 1, 38429  
1, 1, 26818  
1, 1, 32959  
1, 1, 39749  
1, 1, 38828  
1, 1, 39247  
1, 1, 41974  
1, 1, 44735  
1, 1, 37985  
1, 1, 40621  
1, 1, 25047  
1, 1, 40110  
1, 1, 52537  
1, 1, 35965  
1, 1, 38547  
1, 1, 41484  
1, 1, 37135  
1, 1, 38274  
1, 1, 52209  
1, 1, 39213  
1, 1, 27107  
1, 1, 41901  
1, 1, 34254  
1, 1, 41806  
1, 1, 41796  
1, 1, 50578  
1, 1, 41926  
1, 1, 41382  
1, 1, 55674  
1, 1, 52945  
1, 1, 42631  
1, 1, 49414  
1, 1, 40946  
1, 1, 41287  
1, 1, 30527  
1, 1, 32358  
1, 1, 30866  
1, 1, 26418  
1, 1, 40378  
1, 1, 35488  
1, 1, 32903  
1, 1, 37977  
1, 1, 42276  
1, 1, 37763  
1, 1, 41181  
1, 1, 40828  
1, 1, 36002  
1, 0, 39216  
1, 0, 39356  
1, 0, 26957  
1, 0, 36173  
1, 0, 41673  
1, 0, 48406  
1, 0, 40501  
1, 0, 27102  
1, 0, 63185  
1, 0, 45455  
1, 0, 22828  
1, 0, 38987  
1, 0, 41865  
1, 0, 36168  
1, 0, 31201  
1, 0, 38833  
1, 0, 34510  
1, 0, 51096  
1, 0, 35745  
1, 0, 31402  
1, 0, 35690  
1, 0, 35620  
1, 0, 42018  
1, 0, 35473  
1, 0, 30618  
1, 0, 34134  
1, 1, 42557  
1, 1, 41052  
1, 1, 33685  
1, 1, 40459  
1, 1, 40340  
1, 1, 38325  
1, 1, 39068  
1, 1, 29975  
1, 1, 36950  
1, 1, 40410  
1, 1, 32370  
1, 1, 25482  
1, 0, 38470  
1, 0, 37573  
1, 0, 33400  
1, 0, 31761  
1, 0, 46364  
1, 0, 40414  
1, 0, 40828  
1, 0, 41174  
1, 0, 30864  
1, 0, 36306  
1, 0, 35852  
1, 0, 33500  
1, 0, 36298  
1, 0, 33093  
1, 0, 35406  
1, 0, 39320  
1, 0, 53778  
1, 0, 41832  
1, 0, 41160  
1, 0, 44017  
1, 0, 42599  
1, 0, 42124  
1, 0, 40807  
1, 1, 31374  
1, 1, 28076  
1, 1, 31655  
1, 1, 28183  
1, 0, 45047  
1, 0, 42676  
1, 0, 40114  
1, 0, 39493  
1, 1, 40745  
1, 1, 39575  
1, 1, 42246  
1, 1, 38714  
1, 1, 35445  
1, 1, 41881  
1, 1, 41568  
1, 1, 26233  
1, 1, 44271  
1, 1, 39827  
1, 1, 42523  
1, 1, 41780  
1, 1, 40492  
1, 1, 39825  
1, 1, 27717  
1, 1, 36422  
1, 1, 40719  
1, 1, 40544  
1, 1, 40701  
1, 1, 44580  
1, 1, 41939  
1, 1, 39750  
1, 1, 36147  
1, 1, 38346  
1, 1, 40181  
1, 1, 44032  
1, 1, 45648  
1, 1, 46640  
1, 1, 45833  
1, 1, 44840  
1, 1, 56041  
1, 1, 44729  
1, 1, 46109  
1, 1, 45943  
1, 1, 44198  
1, 1, 42284  
1, 1, 37234  
1, 1, 34425  
1, 1, 37135  
1, 1, 45815  
1, 1, 46135  
1, 1, 33534  
1, 1, 40800  
1, 1, 47139  
1, 1, 40581  
1, 1, 37136  
1, 1, 42690  
1, 1, 40869  
1, 1, 37317  
1, 1, 39519  
1, 1, 42879  
1, 1, 49665  
1, 1, 41146  
1, 1, 40444  
1, 1, 35395  
1, 1, 37462  
1, 1, 43007  
1, 1, 41089  
1, 1, 33744  
1, 1, 33044  
1, 1, 45489  
1, 1, 41391  
1, 1, 38138  
1, 1, 39307  
1, 1, 44961  
1, 1, 40496  
1, 1, 42918  
1, 1, 38333  
1, 1, 40040  
1, 1, 48463  
1, 1, 38211  
1, 1, 38755  
1, 1, 40076  
1, 1, 56710  
1, 1, 42486  
1, 1, 38025  
1, 1, 31385  
1, 1, 39970  
1, 1, 41776  
1, 1, 34946  
1, 1, 42717  
1, 1, 42596  
1, 1, 31144  
1, 1, 42855  
1, 1, 35110  
1, 1, 55558  
1, 1, 40515  
1, 1, 40710  
1, 1, 47086  
1, 1, 43744  
1, 1, 39977  
1, 1, 44388  
1, 1, 37998  
1, 1, 37686  
1, 1, 45882  
1, 1, 51518  
1, 1, 32171  
1, 1, 38946  
1, 1, 30606  
1, 1, 29585  
1, 1, 49525  
1, 1, 41494  
1, 1, 38660  
1, 1, 40472  
1, 1, 38583  
1, 1, 46587  
1, 1, 46732  
1, 1, 42401  
1, 1, 32130  
1, 1, 47534  
1, 1, 45523  
1, 1, 43061  
1, 1, 46955  
1, 1, 40281  
1, 1, 45630  
1, 1, 41097  
1, 1, 41291  
1, 1, 49877  
1, 1, 39545  
1, 1, 40673  
1, 1, 36510  
1, 1, 42339  
1, 1, 51851  
1, 1, 37117  
1, 1, 42662  
1, 1, 46221  
1, 1, 37632  
1, 1, 47559  
1, 1, 43333  
1, 1, 42530  
1, 1, 40627  
1, 1, 35065  
1, 1, 37759  
1, 1, 34002  
1, 1, 41248  
1, 1, 53912  
1, 1, 39365  
1, 1, 45755  
1, 1, 34373  
1, 1, 34807  
1, 1, 40277  
1, 1, 35326  
1, 1, 46752  
1, 1, 38510  
1, 1, 40976  
1, 1, 36212  
1, 1, 42020  
1, 1, 34698  
1, 1, 48603  
1, 1, 24021  
1, 1, 39823  
1, 1, 43592  
1, 1, 38633  
1, 1, 40787  
1, 1, 39041  
1, 1, 38509  
1, 1, 42626  
1, 1, 40439  
1, 1, 35997  
1, 1, 39288  
1, 1, 42488  
1, 1, 43362  
1, 1, 45687  
1, 1, 43214  
1, 1, 31030  
1, 1, 40978  
1, 1, 37824  
1, 1, 38285  
1, 1, 42337  
1, 1, 40203  
1, 1, 41546  
1, 1, 37651  
1, 1, 39516  
1, 1, 51612  
1, 1, 39236  
1, 1, 36951  
1, 1, 39877  
1, 1, 41572  
1, 1, 41462  
1, 1, 42007  
1, 1, 34039  
1, 1, 33740  
1, 1, 39358  
1, 1, 41829  
1, 1, 53080  
1, 1, 39899  
1, 1, 38216  
1, 1, 41068  
1, 1, 40218  
1, 1, 35800  
1, 1, 33799  
1, 1, 31256  
1, 1, 42662  
1, 1, 41234  
1, 1, 49849  
1, 1, 47578  
1, 1, 37352  
1, 1, 46226  
1, 1, 43285  
1, 1, 42698  
1, 1, 41424  
1, 1, 43380  
1, 1, 39564  
1, 1, 42318  
1, 1, 32895  
1, 1, 33167  
1, 1, 53373  
1, 1, 39141  
1, 1, 39899  
1, 1, 46339  
1, 1, 26665  
1, 1, 39370  
1, 1, 35815  
1, 1, 39447  
1, 1, 42253  
1, 1, 44264  
1, 1, 41215  
1, 1, 62173  
1, 1, 26676  
1, 1, 36656  
1, 1, 43829  
1, 1, 45609  
1, 1, 40348  
1, 1, 43566  
1, 1, 46316  
1, 1, 38401  
1, 1, 38657  
1, 1, 39960  
1, 1, 64563  
1, 1, 41183  
1, 1, 37418  
1, 1, 42463  
1, 1, 40491  
1, 1, 38346  
1, 1, 54706  
1, 1, 45462  
1, 1, 45429  
1, 1, 43514  
1, 1, 57187  
1, 1, 39403  
1, 1, 46853  
1, 1, 30261  
1, 1, 35324  
1, 1, 35188  
1, 1, 42185  
1, 1, 40256  
1, 1, 34018  
1, 1, 31934  
1, 1, 34666  
1, 1, 44020  
1, 1, 42178  
1, 1, 29930  
1, 1, 40604  
1, 1, 34089  
1, 1, 38850  
1, 1, 36162  
1, 1, 37917  
1, 1, 25935  
1, 1, 38630  
1, 1, 42803  
1, 1, 37833  
1, 1, 36031  
1, 1, 34241  
1, 1, 43697  
1, 1, 35805  
1, 1, 36566  
1, 1, 29591  
1, 1, 32934  
1, 1, 40651  
1, 1, 41184  
1, 1, 34843  
1, 1, 32486  
1, 1, 34811  
1, 1, 39391  
1, 1, 43912  
1, 1, 44319  
1, 1, 35726  
1, 1, 40740  
1, 1, 40782  
1, 1, 42175  
1, 1, 33200  
1, 1, 30319  
1, 1, 33166  
1, 1, 38129  
1, 1, 37730  
1, 1, 38786  
1, 1, 29575  
1, 1, 44549  
1, 1, 41617  
1, 1, 40463  
1, 1, 37343  
1, 1, 41068  
1, 1, 40049  
1, 1, 39586  
1, 1, 35481  
1, 1, 38648  
1, 1, 38336  
1, 1, 37568  
1, 1, 28588  
1, 1, 41656  
1, 1, 38851  
1, 1, 39127  
1, 1, 38915  
1, 1, 36430  
1, 1, 40314  
1, 1, 50791  
1, 1, 30566  
1, 1, 33228  
1, 1, 36349  
1, 1, 38037  
1, 1, 42587  
1, 1, 42101  
1, 1, 41786  
1, 1, 42132  
1, 1, 31967  
1, 1, 39182  
1, 1, 38008  
1, 1, 34612  
1, 1, 28185  
1, 1, 32594  
1, 1, 36996  
1, 1, 38263  
1, 1, 45701  
1, 1, 35184  
1, 1, 39723  
1, 1, 36288  
1, 1, 39318  
1, 1, 30507  
1, 1, 41940  
1, 1, 42310  
1, 1, 45353  
1, 1, 44870  
1, 1, 37671  
1, 1, 31898  
1, 1, 40316  
1, 1, 45644  
1, 1, 34937  
1, 1, 42970  
1, 1, 39006  
1, 1, 38002  
1, 1, 35837  
1, 1, 55146  
1, 1, 38652  
1, 1, 34851  
1, 1, 36150  
1, 1, 48005  
1, 1, 40491  
1, 1, 37346  
1, 1, 41060  
1, 1, 40053  
1, 1, 41095  
1, 1, 37578  
1, 1, 33369  
1, 1, 41132  
1, 1, 42785  
1, 1, 32053  
1, 1, 36829  
1, 1, 48724  
1, 1, 41926  
1, 1, 39866  
1, 1, 38735  
1, 1, 37215  
1, 1, 36839  
1, 1, 33321  
1, 1, 37973  
1, 1, 34356  
1, 1, 35802  
1, 1, 20591  
1, 1, 15961  
1, 1, 19947  
1, 1, 21406  
1, 1, 28413  
1, 1, 17614  
1, 1, 16222  
1, 1, 17090  
1, 1, 39793  
1, 1, 37933  
1, 1, 40462  
1, 1, 42256  
1, 1, 45264  
1, 1, 38805  
1, 1, 38766  
1, 1, 42655  
1, 1, 40693  
1, 1, 51939  
1, 1, 45295  
1, 1, 35609  
1, 1, 28622  
1, 1, 36795  
1, 1, 34795  
1, 1, 42362  
1, 1, 34509  
1, 1, 35238  
1, 1, 37344  
1, 1, 32559  
1, 1, 36363  
1, 1, 44115  
1, 1, 36790  
1, 1, 37148  
1, 0, 28614  
1, 0, 38686  
1, 1, 16820  
1, 0, 41725  
1, 0, 37240  
1, 0, 33137  
1, 0, 38130  
1, 0, 36385  
1, 0, 38078  
1, 0, 41662  
1, 0, 40862  
1, 0, 33679  
1, 0, 39395  
1, 0, 38753  
1, 1, 19389  
1, 0, 37674  
1, 0, 31577  
1, 0, 33386  
1, 0, 39378  
1, 0, 42128  
1, 0, 36776  
1, 0, 40882  
1, 0, 58462  
1, 0, 44505  
1, 0, 38768  
1, 0, 50213  
1, 0, 36869  
1, 0, 40210  
1, 0, 35430  
1, 0, 39955  
1, 0, 41701  
1, 0, 30511  
1, 0, 48302  
1, 0, 40497  
1, 0, 30578  
1, 0, 32236  
1, 0, 40587  
1, 0, 35732  
1, 1, 39686  
1, 1, 35387  
1, 1, 41531  
1, 1, 36878  
1, 1, 25963  
1, 1, 51391  
1, 1, 31716  
1, 1, 48892  
1, 1, 40842  
1, 1, 33558  
1, 1, 44858  
1, 1, 28835  
1, 1, 43700  
1, 1, 52028  
1, 1, 41792  
1, 1, 46720  
1, 1, 42172  
1, 1, 44775  
1, 1, 39790  
1, 1, 41220  
1, 1, 40389  
1, 1, 35452  
1, 1, 38915  
1, 1, 32429  
1, 1, 39280  
1, 1, 37144  
1, 1, 38870  
1, 1, 42277  
1, 1, 35860  
1, 1, 41390  
1, 1, 39365  
1, 1, 33360  
1, 1, 41141  
1, 1, 37300  
1, 1, 39769  
1, 1, 41551  
1, 1, 28776  
1, 1, 34351  
1, 1, 26356  
1, 1, 19126  
1, 1, 21781  
1, 1, 12278  
1, 1, 15172  
1, 1, 34631  
1, 1, 32141  
1, 1, 42371  
1, 1, 38597  
1, 1, 40073  
1, 1, 40569  
1, 1, 41163  
1, 1, 38976  
1, 1, 41036  
1, 1, 38825  
1, 1, 39845  
1, 1, 36894  
1, 1, 49596  
1, 1, 42179  
1, 1, 40189  
1, 1, 36556  
1, 1, 39452  
1, 1, 30290  
1, 1, 34864  
1, 1, 36720  
1, 1, 43752  
1, 1, 41959  
1, 1, 40912  
1, 1, 38212  
1, 1, 45717  
1, 1, 33488  
1, 1, 28026  
1, 1, 39348  
1, 1, 34856  
1, 1, 41029  
1, 1, 42467  
1, 1, 35803  
1, 1, 36635  
1, 1, 42053  
1, 1, 42588  
1, 1, 43246  
1, 1, 37644  
1, 1, 42331  
1, 1, 30670  
1, 1, 38513  
1, 1, 39956  
1, 1, 38493  
1, 1, 30291  
1, 1, 61869  
1, 1, 38645  
1, 1, 54202  
1, 1, 62671  
1, 1, 43777  
1, 1, 44568  
1, 1, 60219  
1, 1, 44486  
1, 1, 46165  
1, 1, 42390  
1, 1, 56343  
1, 1, 30507  
1, 1, 59200  
1, 1, 59863  
1, 1, 49790  
1, 1, 38711  
1, 1, 44109  
1, 1, 56705  
1, 1, 62383  
1, 1, 41276  
1, 1, 51355  
1, 1, 30154  
1, 1, 26458  
1, 1, 58499  
1, 1, 59378  
1, 1, 38899  
1, 1, 60097  
1, 1, 75518  
1, 1, 42056  
1, 1, 35946  
1, 1, 31425  
1, 1, 33217  
1, 1, 56862  
1, 1, 57466  
1, 1, 43132  
1, 1, 49658  
1, 1, 58641  
1, 1, 71566  
1, 1, 61046  
1, 1, 59422  
1, 1, 63781  
1, 1, 23984  
1, 1, 24779  
1, 1, 13811  
1, 1, 41810  
1, 1, 40101  
1, 1, 43384  
1, 1, 45416  
1, 1, 36920  
1, 1, 60962  
1, 1, 74241  
1, 1, 53879  
1, 1, 55511  
1, 1, 58362  
1, 1, 53622  
1, 1, 49116  
1, 1, 38039  
1, 1, 42584  
1, 1, 46532  
1, 1, 53865  
1, 1, 33613  
1, 1, 31918  
1, 1, 29249  
1, 1, 50044  
1, 1, 42982  
1, 1, 33690  
1, 1, 50108  
1, 1, 53541  
1, 1, 48938  
1, 1, 48141  
1, 1, 61807  
1, 1, 38904  
1, 1, 51371  
1, 1, 40785  
1, 1, 46620  
1, 1, 25601  
1, 1, 13248  
1, 1, 22193  
1, 1, 17562  
1, 1, 18824  
1, 1, 30779  
1, 1, 22019  
1, 1, 24983  
1, 1, 39082  
1, 1, 59308  
1, 1, 44378  
1, 1, 52069  
1, 1, 42121  
1, 1, 53671  
1, 1, 54074  
1, 0, 51789  
1, 0, 58907  
1, 0, 57817  
1, 0, 45978  
1, 0, 69311  
1, 0, 59921  
1, 0, 51161  
1, 0, 53991  
1, 0, 60333  
1, 0, 55029  
1, 0, 74111  
1, 0, 57573  
1, 0, 47681  
1, 0, 40218  
1, 0, 54629  
1, 0, 37876  
1, 0, 59349  
1, 0, 59789  
1, 0, 72905  
1, 0, 68233  
1, 0, 43615  
1, 0, 45183  
1, 0, 28975  
1, 0, 57345  
1, 0, 53847  
1, 0, 38731  
1, 0, 41376  
1, 0, 37660  
1, 0, 32876  
1, 1, 44839  
1, 1, 34638  
1, 1, 36044  
1, 1, 41286  
1, 1, 41282  
1, 1, 36351  
1, 1, 44243  
1, 1, 36606  
1, 1, 52100  
1, 1, 74929  
1, 1, 39391  
1, 1, 46049  
1, 1, 39774  
1, 1, 41706  
1, 1, 49549  
1, 1, 32715  
1, 1, 36238  
1, 1, 38419  
1, 1, 41770  
1, 1, 42995  
1, 1, 55358  
1, 1, 39592  
1, 1, 60510  
1, 1, 41380  
1, 1, 51130  
1, 1, 44011  
1, 1, 63202  
1, 1, 37107  
1, 1, 42037  
1, 1, 60346  
1, 1, 42188  
1, 1, 60833  
1, 1, 59528  
1, 1, 46933  
1, 1, 55996  
1, 1, 43903  
1, 1, 43606  
1, 1, 45421  
1, 1, 50545  
1, 1, 57472  
1, 1, 42758  
1, 1, 44684  
1, 1, 47325  
1, 1, 46868  
1, 1, 53637  
1, 1, 49689  
1, 1, 56958  
1, 1, 46676  
1, 1, 60615  
1, 1, 39079  
1, 1, 47609  
1, 1, 47102  
1, 1, 36166  
1, 1, 46469  
1, 1, 38152  
1, 1, 40174  
1, 1, 46144  
1, 1, 49542  
1, 1, 45803  
1, 1, 51343  
1, 1, 61961  
1, 1, 51961  
1, 1, 45124  
1, 1, 32744  
1, 1, 47050  
1, 1, 63325  
1, 1, 26334  
1, 1, 56918  
1, 1, 57087  
1, 1, 38826  
1, 1, 39847  
1, 1, 37683  
1, 1, 44403  
1, 1, 40398  
1, 1, 40597  
1, 1, 42796  
1, 1, 44290  
1, 1, 53719  
1, 1, 54377  
1, 1, 43979  
1, 1, 45497  
1, 1, 43541  
1, 1, 40691  
1, 1, 37345  
1, 1, 46388  
1, 1, 36894  
1, 1, 73550  
1, 1, 34273  
1, 1, 36372  
1, 1, 49517  
1, 1, 41812  
1, 1, 38058  
1, 1, 42791  
1, 1, 50100  
1, 1, 43010  
1, 1, 43243  
1, 1, 33006  
1, 1, 41291  
1, 1, 48242  
1, 1, 39989  
1, 1, 39396  
1, 1, 39967  
1, 1, 38108  
1, 1, 42070  
1, 1, 41772  
1, 1, 47044  
1, 1, 52277  
1, 1, 37194  
1, 1, 48295  
1, 1, 39164  
1, 1, 39983  
1, 1, 39397  
1, 1, 34145  
1, 1, 34850  
1, 1, 35263  
1, 1, 26258  
1, 1, 40061  
1, 1, 40347  
1, 1, 40278  
1, 1, 40270  
1, 1, 48255  
1, 1, 60750  
1, 1, 59839  
1, 1, 45566  
1, 1, 47116  
1, 1, 52545  
1, 1, 44580  
1, 1, 46284  
1, 1, 53051  
1, 1, 47871  
1, 1, 46259  
1, 1, 18719  
1, 1, 17387  
1, 1, 18518  
1, 1, 18909  
1, 1, 18106  
1, 1, 17446  
1, 1, 27423  
1, 1, 34610  
1, 1, 41242  
1, 1, 49214  
1, 1, 63864  
1, 1, 46643  
1, 1, 39034  
1, 1, 23447  
1, 1, 21822  
1, 1, 14697  
1, 1, 20576  
1, 1, 17653  
1, 1, 16759  
1, 1, 16640  
1, 1, 15344  
1, 1, 13477  
1, 1, 17224  
1, 1, 41350  
1, 1, 18881  
1, 1, 32131  
1, 1, 22727  
1, 1, 30533  
1, 1, 22635  
1, 1, 24601  
1, 1, 32803  
1, 1, 46981  
1, 1, 35868  
1, 1, 31076  
1, 1, 38116  
1, 1, 45985  
1, 1, 28000  
1, 1, 34522  
1, 1, 46338  
1, 1, 41101  
1, 1, 39410  
1, 1, 32755  
1, 1, 51270  
1, 1, 58919  
1, 1, 54699  
1, 1, 50504  
1, 1, 45297  
1, 1, 47384  
1, 1, 29881  
1, 1, 58299  
1, 1, 43991  
1, 1, 50378  
1, 1, 59248  
1, 1, 61754  
1, 1, 46797  
1, 1, 44287  
1, 1, 43200  
1, 1, 26495  
1, 1, 46465  
1, 1, 29631  
1, 1, 47829  
1, 1, 39612  
1, 1, 51497  
1, 1, 41403  
1, 1, 38346  
1, 1, 64701  
1, 1, 64823  
1, 1, 62971  
1, 1, 53755  
1, 1, 59026  
1, 1, 61280  
1, 1, 37178  
1, 1, 49661  
1, 1, 44187  
1, 1, 36067  
1, 1, 40409  
1, 1, 43205  
1, 1, 58965  
1, 1, 47917  
1, 1, 56375  
1, 1, 57255  
1, 1, 24815  
1, 1, 41455  
1, 1, 43905  
1, 1, 39254  
1, 1, 37641  
1, 1, 35401  
1, 1, 35396  
1, 1, 48216  
1, 1, 37613  
1, 1, 38466  
1, 1, 47355  
1, 1, 50366  
1, 1, 37518  
1, 1, 38214  
1, 1, 42188  
1, 1, 40760  
1, 1, 37008  
1, 1, 38218  
1, 1, 49556  
1, 1, 62861  
1, 1, 60824  
1, 1, 37645  
1, 1, 36560  
1, 1, 52846  
1, 1, 44568  
1, 1, 27543  
1, 1, 68368  
1, 1, 64299  
1, 1, 50174  
1, 1, 53877  
1, 1, 39709  
1, 1, 43982  
1, 1, 38967  
1, 1, 41306  
1, 1, 38483  
1, 1, 45907  
1, 1, 84333  
1, 1, 55682  
1, 1, 34640  
1, 1, 61710  
1, 1, 46588  
1, 1, 33686  
1, 1, 55547  
1, 1, 55415  
1, 1, 54603  
1, 1, 52651  
1, 1, 69384  
1, 1, 47129  
1, 1, 51138  
1, 1, 42014  
1, 1, 41540  
1, 1, 44277  
1, 1, 43100  
1, 1, 43739  
1, 1, 34016  
1, 1, 42246  
1, 1, 42147  
1, 1, 49390  
1, 1, 35262  
1, 1, 40043  
1, 1, 40439  
1, 1, 42244  
1, 1, 32964  
1, 1, 38822  
1, 1, 40363  
1, 1, 42983  
1, 1, 31352  
1, 1, 38957  
1, 1, 42665  
1, 1, 42797  
1, 1, 29952  
1, 1, 49937  
1, 1, 38706  
1, 1, 34661  
1, 1, 39907  
1, 1, 31126  
1, 1, 37271  
1, 1, 38935  
1, 1, 36139  
1, 1, 43876  
1, 1, 43405  
1, 1, 51699  
1, 1, 40822  
1, 1, 42616  
1, 1, 47125  
1, 1, 45127  
1, 1, 46448  
1, 1, 44277  
1, 1, 56922  
1, 1, 52152  
1, 1, 35702  
1, 1, 42288  
1, 1, 56413  
1, 1, 55990  
1, 1, 52555  
1, 1, 30808  
1, 1, 49499  
1, 1, 50728  
1, 1, 57864  
1, 1, 50951  
1, 1, 35236  
1, 1, 49395  
1, 1, 41733  
1, 1, 42468  
1, 1, 56903  
1, 1, 57537  
1, 1, 46065  
1, 1, 24639  
1, 1, 17945  
1, 1, 23857  
1, 1, 30241  
1, 1, 24267  
1, 1, 16944  
1, 1, 26008  
1, 1, 20729  
1, 1, 18210  
1, 1, 17815  
1, 1, 21729  
1, 1, 22200  
1, 1, 17711  
1, 1, 29340  
1, 1, 19754  
1, 1, 18945  
1, 1, 20246  
1, 1, 18450  
1, 1, 15960  
1, 1, 17295  
1, 1, 11555  
1, 1, 12693  
1, 1, 26503  
1, 1, 17563  
1, 1, 17863  
1, 1, 17956  
1, 1, 19808  
1, 1, 15492  
1, 1, 23977  
1, 1, 36374  
1, 1, 47019  
1, 1, 44900  
1, 1, 15818  
1, 1, 26248  
1, 1, 38422  
1, 1, 19959  
1, 1, 21216  
1, 1, 41694  
1, 1, 26148  
1, 1, 14774  
1, 1, 33608  
1, 1, 33107  
1, 1, 29086  
1, 1, 12894  
1, 1, 27384  
1, 1, 21284  
1, 1, 26518  
1, 1, 28497  
1, 1, 39090  
1, 1, 44249  
1, 1, 29111  
1, 1, 58790  
1, 1, 47154  
1, 1, 44853  
1, 1, 58853  
1, 1, 27195  
1, 1, 45763  
1, 1, 56270  
1, 1, 49272  
1, 1, 31900  
1, 1, 39509  
1, 1, 62653  
1, 1, 46632  
1, 1, 41011  
1, 1, 39854  
1, 1, 35722  
1, 1, 36700  
1, 1, 36940  
1, 1, 39498  
1, 1, 41464  
1, 1, 43163  
1, 1, 51849  
1, 1, 55785  
1, 1, 47880  
1, 1, 26872  
1, 1, 50387  
1, 1, 60257  
1, 1, 45216  
1, 1, 45560  
1, 1, 50980  
1, 1, 46486  
1, 1, 57106  
1, 1, 57444  
1, 1, 35069  
1, 1, 43073  
1, 1, 45741  
1, 1, 36891  
1, 1, 40309  
1, 1, 38688  
1, 1, 39747  
1, 1, 41662  
1, 1, 45505  
1, 1, 42327  
1, 1, 33116  
1, 1, 39595  
1, 1, 40832  
1, 1, 26342  
1, 1, 38237  
1, 1, 37085  
1, 1, 53090  
1, 1, 63918  
1, 1, 58626  
1, 1, 37073  
1, 1, 44937  
1, 1, 55482  
1, 1, 48069  
1, 1, 45916  
1, 1, 46168  
