3 , 0.066312
3 , 0.045131
3 , 0.071118
3 , 0.06406
3 , 0.081542
3 , 0.080362
3 , 0.062741
3 , 0.065114
3 , 0.075022
3 , 0.034937
3 , 0.090405
3 , 0.047265
3 , 0.055088
3 , 0.08022
3 , 0.041892
3 , 0.110805
3 , 0.048406
3 , 0.083519
3 , 0.073094
3 , 0.073547
3 , 0.071592
3 , 0.084696
3 , 0.064048
3 , 0.036036
3 , 0.081122
3 , 0.087908
3 , 0.067141
3 , 0.075523
3 , 0.04598
3 , 0.064696
3 , 0.060488
3 , 0.038873
3 , 0.06388
3 , 0.037859
3 , 0.057176
3 , 0.045983
3 , 0.03338
4 , 0.081682
4 , 0.11795
4 , 0.06738
4 , 0.088817
4 , 0.040632
4 , 0.044277
4 , 0.046731
4 , 0.06431
4 , 0.063586
4 , 0.060245
4 , 0.047868
4 , 0.062759
4 , 0.046415
4 , 0.049581
4 , 0.047102
4 , 0.073144
4 , 0.052251
4 , 0.041163
4 , 0.067111
4 , 0.06828
4 , 0.032882
4 , 0.039549
4 , 0.063758
4 , 0.062298
4 , 0.057014
4 , 0.052428
4 , 0.058029
4 , 0.080701
4 , 0.044043
4 , 0.031469
4 , 0.049213
4 , 0.098858
4 , 0.071118
4 , 0.067087
4 , 0.072948
4 , 0.079774
4 , 0.043343
4 , 0.110057
4 , 0.043106
4 , 0.048628
4 , 0.080317
4 , 0.030811
4 , 0.104697
4 , 0.04657
4 , 0.055138
4 , 0.046967
4 , 0.061634
4 , 0.042773
4 , 0.064069
4 , 0.046981
4 , 0.037559
4 , 0.04547
4 , 0.033045
4 , 0.033654
4 , 0.091211
4 , 0.045209
4 , 0.057579
4 , 0.067996
4 , 0.076839
4 , 0.078753
4 , 0.061124
4 , 0.064372
4 , 0.023598
4 , 0.022989
4 , 0.028937
4 , 0.05529
4 , 0.072656
4 , 0.073937
4 , 0.072234
4 , 0.074811
4 , 0.047742
4 , 0.028122
4 , 0.045295
4 , 0.081918
4 , 0.046054
4 , 0.077705
4 , 0.029262
4 , 0.071765
4 , 0.090579
4 , 0.049247
4 , 0.059723
4 , 0.046259
4 , 0.075171
4 , 0.040473
4 , 0.074914
4 , 0.094475
4 , 0.068158
4 , 0.06972
4 , 0.064074
4 , 0.079199
4 , 0.071551
4 , 0.071973
4 , 0.079531
4 , 0.077509
4 , 0.078973
4 , 0.073803
4 , 0.069065
4 , 0.068854
4 , 0.044115
4 , 0.07457
4 , 0.070535
4 , 0.068635
4 , 0.067891
4 , 0.049385
4 , 0.071276
4 , 0.067534
4 , 0.058411
4 , 0.045899
4 , 0.089174
4 , 0.071087
4 , 0.071661
4 , 0.045445
4 , 0.034489
5 , 0.099427
5 , 0.116317
5 , 0.058628
5 , 0.066628
5 , 0.081442
5 , 0.082173
5 , 0.061261
5 , 0.072065
5 , 0.06806
5 , 0.072432
5 , 0.066499
5 , 0.086127
5 , 0.077914
5 , 0.0673
5 , 0.739182
5 , 0.10259
5 , 0.110029
5 , 0.079544
5 , 0.07632
5 , 0.043988
5 , 0.051692
5 , 0.064159
5 , 0.068345
5 , 0.045007
5 , 0.047
5 , 0.040459
5 , 0.071269
5 , 0.039675
5 , 0.050272
5 , 0.087307
5 , 0.810982
5 , 0.078576
5 , 0.101335
5 , 0.084438
5 , 0.10003
5 , 0.065189
5 , 0.076258
5 , 0.084339
5 , 0.07101
5 , 0.077003
5 , 0.065301
5 , 0.053679
5 , 0.072883
5 , 0.064467
5 , 0.039393
5 , 0.725423
5 , 0.068873
5 , 0.087523
5 , 0.02498
5 , 0.029321
5 , 0.076224
5 , 0.044907
5 , 0.039503
5 , 0.076767
5 , 0.098526
5 , 0.048139
5 , 0.062162
5 , 0.036951
5 , 0.053052
5 , 0.043767
5 , 0.748973
5 , 0.068229
5 , 0.036878
5 , 0.077435
5 , 0.048713
5 , 0.073403
5 , 0.040497
5 , 0.076164
5 , 0.037353
5 , 0.086722
5 , 0.047
5 , 0.082914
5 , 0.045144
5 , 0.045518
5 , 0.03814
5 , 0.053817
5 , 0.045541
5 , 0.833476
5 , 0.072144
5 , 0.080937
5 , 0.069623
5 , 0.038067
5 , 0.080421
5 , 0.042378
5 , 0.089085
5 , 0.050074
5 , 0.037774
5 , 0.068121
5 , 0.032175
5 , 0.045608
5 , 0.640556
5 , 0.115145
5 , 0.118087
5 , 0.080395
5 , 0.077646
5 , 0.04003
5 , 0.083286
5 , 0.047477
5 , 0.039615
5 , 0.058154
5 , 0.058387
5 , 0.066882
5 , 0.500569
5 , 0.066939
5 , 0.074652
5 , 0.029777
5 , 0.080285
5 , 0.045251
5 , 0.059766
5 , 0.071248
5 , 0.036989
5 , 0.052483
5 , 0.035232
5 , 0.025264
5 , 0.024425
5 , 0.432197
5 , 0.040592
5 , 0.062258
5 , 0.079667
5 , 0.042367
5 , 0.040249
5 , 0.119463
5 , 0.084833
5 , 0.077241
5 , 0.077815
6 , 0.559364
6 , 0.131403
6 , 0.075553
6 , 0.059143
6 , 0.069215
6 , 0.063835
6 , 0.071483
6 , 0.062838
6 , 0.05999
6 , 0.064401
6 , 0.053784
6 , 0.041372
6 , 0.44562
6 , 0.045435
6 , 0.042005
6 , 0.013029
6 , 0.056859
6 , 0.023498
6 , 0.060109
6 , 0.033654
6 , 0.071314
6 , 0.070354
6 , 0.061855
6 , 0.411417
6 , 0.043509
6 , 0.11176
6 , 0.077145
6 , 0.066401
6 , 0.048661
6 , 0.024087
6 , 0.275029
6 , 0.062147
6 , 0.048679
6 , 0.040907
6 , 0.025873
6 , 0.061327
6 , 0.051724
6 , 0.058384
6 , 0.068283
6 , 0.046779
6 , 0.319747
6 , 0.041698
6 , 0.045369
6 , 0.043811
6 , 0.030979
6 , 0.061518
6 , 0.073074
6 , 0.111262
6 , 0.056154
6 , 0.044392
6 , 0.059336
6 , 0.090057
6 , 0.073853
6 , 0.049583
6 , 0.040353
6 , 0.051371
6 , 0.06138
6 , 0.034998
6 , 0.031306
6 , 0.035215
6 , 0.022741
6 , 0.0338
6 , 0.041484
6 , 0.029249
6 , 0.093483
6 , 0.123406
6 , 0.084574
6 , 0.113945
6 , 0.060447
6 , 0.097586
6 , 0.049332
6 , 0.032547
6 , 0.044371
6 , 0.090696
6 , 0.090711
6 , 0.083171
6 , 0.10314
6 , 0.097814
6 , 0.089772
6 , 0.071114
6 , 0.086042
6 , 0.050333
6 , 0.077385
6 , 0.07378
6 , 0.028544
6 , 0.040023
6 , 0.038926
6 , 0.032571
6 , 0.035638
6 , 0.03777
6 , 0.016276
6 , 0.048059
6 , 0.053711
6 , 0.034838
6 , 0.093032
6 , 0.064714
6 , 0.063115
6 , 0.061781
6 , 0.074246
6 , 0.090541
6 , 0.103415
6 , 0.112428
6 , 0.073452
6 , 0.13297
6 , 0.133233
6 , 0.112582
6 , 0.078109
6 , 0.091778
6 , 0.073369
6 , 0.054638
6 , 0.087862
6 , 0.098776
6 , 0.144184
6 , 0.092674
6 , 0.081007
6 , 0.083303
6 , 0.120375
6 , 0.116845
6 , 0.110185
6 , 0.129335
6 , 0.153306
6 , 0.134955
6 , 0.141855
6 , 0.117156
6 , 0.055195
6 , 0.095429
6 , 0.071638
6 , 0.065712
6 , 0.053812
6 , 0.04021
6 , 0.104228
6 , 0.106274
6 , 0.179949
6 , 0.082332
6 , 0.162241
6 , 0.126603
6 , 0.081617
6 , 0.064189
6 , 0.11931
6 , 0.131603
6 , 0.122117
6 , 0.105829
6 , 0.125912
6 , 0.082371
6 , 0.111956
6 , 0.074089
6 , 0.143831
6 , 0.10831
6 , 0.138338
6 , 0.101211
6 , 0.091596
6 , 0.055817
6 , 0.09672
6 , 0.167448
6 , 0.087981
6 , 0.116405
6 , 0.091672
6 , 0.120983
6 , 0.101696
6 , 0.138084
6 , 0.077752
6 , 0.099173
6 , 0.080542
6 , 0.097024
6 , 0.080532
6 , 0.104832
6 , 0.132245
6 , 0.092194
6 , 0.141578
6 , 0.136514
6 , 0.131096
6 , 0.095378
6 , 0.108272
6 , 0.068291
6 , 0.121146
6 , 0.128637
6 , 0.096093
6 , 0.131627
6 , 0.091685
6 , 0.129082
6 , 0.097241
6 , 0.07707
6 , 0.14231
6 , 0.113962
6 , 0.104758
6 , 0.070153
6 , 0.130224
6 , 0.058741
6 , 0.099314
6 , 0.103851
6 , 0.07977
6 , 0.055474
6 , 0.102316
6 , 0.084075
6 , 0.065062
6 , 0.095292
6 , 0.092572
6 , 0.079484
6 , 0.099397
6 , 0.096818
6 , 0.07686
6 , 0.13574
6 , 0.092729
6 , 0.138504
6 , 0.075342
6 , 0.122756
6 , 0.125207
6 , 0.107612
6 , 0.103583
6 , 0.08536
6 , 0.112094
6 , 0.129595
6 , 0.112877
6 , 0.086233
6 , 0.097719
6 , 0.05307
6 , 0.091519
6 , 0.118547
6 , 0.111919
6 , 0.085022
6 , 0.120021
6 , 0.055728
6 , 0.126336
6 , 0.069657
6 , 0.149654
6 , 0.084724
6 , 0.06253
6 , 0.10435
6 , 0.058778
6 , 0.214079
6 , 0.131395
6 , 0.094262
6 , 0.136998
6 , 0.08642
6 , 0.117353
6 , 0.136322
6 , 0.089468
6 , 0.115158
6 , 0.109038
6 , 0.115362
6 , 0.090581
6 , 0.111074
6 , 0.07653
6 , 0.161862
6 , 0.106526
6 , 0.068291
6 , 0.138025
6 , 0.108285
6 , 0.195609
6 , 0.102602
6 , 0.10872
6 , 0.052007
6 , 0.066747
6 , 0.075926
6 , 0.030033
6 , 0.145564
6 , 0.052261
6 , 0.042804
6 , 0.049198
6 , 0.039906
6 , 0.055018
6 , 0.046081
6 , 0.064717
6 , 0.058934
6 , 0.109423
6 , 0.11345
6 , 0.073454
6 , 0.09304
6 , 0.099511
6 , 0.034593
6 , 0.075389
6 , 0.047096
6 , 0.057208
6 , 0.052915
6 , 0.041187
6 , 0.021338
6 , 0.075977
6 , 0.039388
6 , 0.040732
6 , 0.131154
6 , 0.109773
6 , 0.075235
6 , 0.11847
6 , 0.075696
6 , 0.036514
6 , 0.104499
6 , 0.084222
6 , 0.069051
6 , 0.045884
6 , 0.082591
6 , 0.064624
6 , 0.089136
6 , 0.109093
6 , 0.1054
6 , 0.099547
6 , 0.063492
6 , 0.042306
6 , 0.064785
6 , 0.114412
6 , 0.084086
6 , 0.105867
6 , 0.090818
6 , 0.124613
6 , 0.119687
6 , 0.120601
6 , 0.088954
6 , 0.147969
6 , 0.079794
6 , 0.104758
6 , 0.128844
6 , 0.079597
6 , 0.104555
6 , 0.0975
6 , 0.048367
6 , 0.070502
6 , 0.023115
6 , 0.034046
6 , 0.012739
6 , 0.021448
6 , 0.043335
6 , 0.033412
6 , 0.048044
6 , 0.044995
6 , 0.092068
6 , 0.122599
6 , 0.069313
6 , 0.052009
6 , 0.091636
6 , 0.152585
6 , 0.101837
6 , 0.081008
6 , 0.122893
6 , 0.045913
6 , 0.087359
6 , 0.114364
6 , 0.065905
6 , 0.101621
6 , 0.042581
6 , 0.092195
6 , 0.088128
6 , 0.112145
6 , 0.053416
6 , 0.072196
6 , 0.137471
6 , 0.144785
6 , 0.109347
6 , 0.076501
6 , 0.132471
6 , 0.132877
6 , 0.106083
6 , 0.121209
6 , 0.091838
6 , 0.068061
6 , 0.130774
6 , 0.110143
6 , 0.077622
6 , 0.070902
6 , 0.051624
6 , 0.043514
6 , 0.07184
6 , 0.060845
6 , 0.134053
6 , 0.09526
6 , 0.064986
6 , 0.123523
6 , 0.06878
6 , 0.053659
6 , 0.038827
6 , 0.054358
6 , 0.133879
6 , 0.168798
6 , 0.095765
6 , 0.05302
6 , 0.084204
